id,buggy_source_code,fixed_source_code,check1,check2
9628,"public static java.util.List<com.bookshare.domain.Bookshelf> breakRecursiveRef(java.util.List<com.bookshare.domain.Bookshelf> bookshelfs) {
    for (com.bookshare.domain.Bookshelf bookshelf : bookshelfs) {
        com.bookshare.domain.Bookshelf.breakRecursiveRef(bookshelf);
    }
    return bookshelfs;
}","public static java.util.List<com.bookshare.domain.Bookshelf> breakRecursiveRef(java.util.List<com.bookshare.domain.Bookshelf> bookshelfs) {
    if (bookshelfs != null) {
        for (com.bookshare.domain.Bookshelf bookshelf : bookshelfs) {
            com.bookshare.domain.Bookshelf.breakRecursiveRef(bookshelf);
        }
    }
    return bookshelfs;
}",1,2
28427,"public void setThumbnailSize(java.awt.Dimension d) {
    this.width = ((int) (d.getWidth()));
    this.height = ((int) (d.getHeight()));
}","public void setThumbnailSize(java.awt.Dimension d) {
    this.d = d;
}",-2,-2
20769,"private void handleTaskListScrolling() {
    javafx.scene.control.ListView<main.model.task.ReadOnlyTask> scrollList = taskListPanel.getTaskListView();
    int max = main.ui.TaskListPanel.getCurrentTaskListSize();
    handlePageUp(scrollList, max);
    handlePageDown(scrollList, max);
}","private void handleTaskListScrolling() {
    javafx.scene.control.ListView<main.model.task.ReadOnlyTask> scrollList = taskListPanel.getTaskListView();
    handlePageUp(scrollList);
    handlePageDown(scrollList);
}",-2,-2
32038,"public static void initialize(com.qualcomm.robotcore.hardware.HardwareMap hardwareMap) {
    org.firstinspires.ftc.team3525.ScienceFairRobot.leftMotor = hardwareMap.dcMotor.get(""left motor"");
    org.firstinspires.ftc.team3525.ScienceFairRobot.rightMotor = hardwareMap.dcMotor.get(""right motor"");
    org.firstinspires.ftc.team3525.ScienceFairRobot.sawMotor = hardwareMap.dcMotor.get(""saw motor"");
    org.firstinspires.ftc.team3525.ScienceFairRobot.shooterMotor = hardwareMap.dcMotor.get(""shooter motor"");
}","public static void initialize(com.qualcomm.robotcore.hardware.HardwareMap hardwareMap) {
    org.firstinspires.ftc.team3525.ScienceFairRobot.leftMotor = hardwareMap.dcMotor.get(""left motor"");
    org.firstinspires.ftc.team3525.ScienceFairRobot.rightMotor = hardwareMap.dcMotor.get(""right motor"");
}",-2,-2
45556,"public void setNext(iad1.hashtable.MathijsHashTable<K, V>.HashEntry<K, V> next) {
    this.next = next;
}","public void setNext(iad1.hashtable.MathijsHashTable<K, V>.HashEntry<K, V> next) {
    if (null == (this.next))
        this.next = next;
    else
        this.next.setNext(next);
    
}",1,2
39733,"protected synchronized org.openl.types.Invokable getInvoker() {
    if ((invoker) == null) {
        invoker = createInvoker();
    }
    return invoker;
}","protected org.openl.types.Invokable getInvoker() {
    if ((invoker) == null) {
        synchronized(this) {
            if ((invoker) == null) {
                invoker = createInvoker();
            }
        }
    }
    return invoker;
}",1,1
15918,"@android.annotation.SuppressLint(value = ""DefaultLocale"")
private java.lang.String formatPressure(double pressure) {
    return java.lang.String.format((((com.endava.abondarenco.weatherapp.forecasts.ForecastsFormatter.DOUBLE_FORMAT) + (com.endava.abondarenco.weatherapp.forecasts.ForecastsFormatter.VALUE_UNITS_SEPARATOR)) + (com.endava.abondarenco.weatherapp.forecasts.ForecastsFormatter.PRESSURE_UNITS)), pressure);
}","@android.annotation.SuppressLint(value = ""DefaultLocale"")
private java.lang.String formatPressure(double pressure) {
    return java.lang.String.format(((com.endava.abondarenco.weatherapp.forecasts.ForecastsFormatter.DOUBLE_FORMAT) + (com.endava.abondarenco.weatherapp.forecasts.ForecastsFormatter.PRESSURE_UNITS)), pressure);
}",-2,-2
18552,"@java.lang.Override
protected void onPostExecute(java.lang.String result) {
    if (!(showToast))
        return ;
    
    android.widget.Toast.makeText(getApplication(), result, Toast.LENGTH_SHORT).show();
}","@java.lang.Override
protected void onPostExecute(java.util.List<java.lang.String> results) {
    if (!(showToast))
        return ;
    
    for (java.lang.String result : results)
        android.widget.Toast.makeText(getApplication(), result, Toast.LENGTH_SHORT).show();
    
}",-2,-2
21500,"@org.springframework.security.access.annotation.Secured(value = lt.tieto.msi2016.roles.Roles.OPERATOR)
@lt.tieto.msi2016.order.controller.RequestMapping(method = RequestMethod.GET, path = ""/api/missionsUIByOperator"")
public java.util.List<lt.tieto.msi2016.order.model.OrderResults> getOrderResultsByOrderIdForOPerator() throws java.io.IOException {
    return orderResultsService.getOrderResultsByOPeratorID();
}","@org.springframework.security.access.annotation.Secured(value = lt.tieto.msi2016.roles.Roles.OPERATOR)
@lt.tieto.msi2016.order.controller.RequestMapping(method = RequestMethod.GET, path = ""/api/missionsByName/{name}"")
public java.util.List<lt.tieto.msi2016.order.model.OrderResults> getOrderResultsByOrderIdForOPerator(@lt.tieto.msi2016.order.controller.PathVariable
java.lang.String name) throws java.io.IOException {
    return orderResultsService.getOrderResultsByOPeratorID(name);
}",-2,-2
3025,"@java.lang.Override
public void run() {
    if ((timerTrigger) == 1) {
        findViewById(R.id.CoverImage).setVisibility(View.GONE);
    }else
        if (existedUser) {
            Proceed();
        }else {
            (timerTrigger)++;
        }
    
}","@java.lang.Override
public void run() {
    findViewById(R.id.CoverImage).setVisibility(View.GONE);
}",-2,-2
21016,"public static void saveInventoryFields(net.minecraft.inventory.IInventory inventory, net.minecraft.inventory.IInventory tileEntity) {
    for (int i = 0; i < (inventory.getFieldCount()); i++) {
        tileEntity.setField(i, inventory.getField(i));
    }
}","public static void saveInventoryFields(net.minecraft.inventory.IInventory inventory, net.minecraft.inventory.IInventory tileEntity) {
}",-2,-2
3848,"@java.lang.Override
public boolean execute() {
    try {
        command.execute();
    } catch (java.lang.Exception e) {
        gwtLogger.warn(e.getMessage(), e);
    }
    return true;
}","@java.lang.Override
protected void warn(java.lang.String message, java.lang.Exception e) {
    gwtLogger.warn(message, e);
}",-2,-2
5635,"public void putOrderList(in.curience.hacktrec.Models.OrderedData data) {
    java.lang.String updated = gson.toJson(getOrdersList().add(data));
    editor.putString(ORDERS_LIST, updated).commit();
}","public void putOrderList(in.curience.hacktrec.Models.OrderedData data) {
    java.util.ArrayList<in.curience.hacktrec.Models.OrderedData> list = getOrdersList();
    list.add(data);
    java.lang.String updated = gson.toJson(list);
    editor.putString(ORDERS_LIST, updated).commit();
}",-2,1
42607,"public boolean doesCascade(javax.persistence.CascadeType cascadeOperation) {
    java.util.Set<javax.persistence.CascadeType> cascades = getCascadeOperations();
    return (cascadeOperation != null) && ((cascades.contains(CascadeType.ALL)) || (cascades.contains(cascadeOperation)));
}","public boolean doesCascade(javax.persistence.CascadeType cascadeOperation) {
    return doesCascade(new javax.persistence.CascadeType[]{ cascadeOperation });
}",-2,-2
14243,"@java.lang.Override
public void onBackPressed() {
    if (mScreenStack.isEmpty()) {
        com.reactnativenavigation.controllers.ModalController.getInstance().remove();
        super.onBackPressed();
    }else {
        mScreenStack.pop();
    }
}","@java.lang.Override
public void onBackPressed() {
    pop();
}",-2,-2
6390,"public java.lang.String getBadgeUrl() {
    return (getUrlName()) == (AllureReportPlugin.URL_PATH) ? ((getRootUrl()) + (getBuildUrl())) + (getUrlName()) : getUrlName();
}","@java.lang.SuppressWarnings(value = ""unused"")
public java.lang.String getBadgeUrl() {
    return getUrlName().equals(AllureReportPlugin.URL_PATH) ? ((getRootUrl()) + (getBuildUrl())) + (getUrlName()) : getUrlName();
}",-2,-2
27531,"public void deleteAllChannel() {
    long a = java.lang.System.currentTimeMillis();
    com.tcl.gc.popgrid.util.Db4oUtil.delAll(com.tcl.gc.popgrid.dao.CategoryItem.class);
    long b = (java.lang.System.currentTimeMillis()) - a;
    android.util.Log.e(""yy"", (""deleteAllChannel time:"" + b));
}","public void deleteAllChannel() {
    com.tcl.gc.popgrid.util.Db4oUtil.delAll(com.tcl.gc.popgrid.dao.CategoryItem.class);
}",-2,-2
19294,"@java.lang.Override
public java.lang.String get(com.squareup.okhttp.HttpUrl url) {
    return url.query();
}","@java.lang.Override
public java.lang.String get(com.squareup.okhttp.HttpUrl url) {
    java.lang.String query = url.query();
    return query.substring(1, ((query.length()) - 1));
}",1,1
19847,"@android.support.annotation.NonNull
public rx.Observable<com.github.st1hy.countthemcalories.database.IngredientTemplate> saveIntoDatabase() {
    java.util.List<com.github.st1hy.countthemcalories.activities.addingredient.fragment.model.IngredientTypeCreateException.ErrorType> errorList = canCreateIngredient();
    if (errorList.isEmpty()) {
        return insertOrUpdateIntoDatabase();
    }else {
        return rx.Observable.error(new com.github.st1hy.countthemcalories.activities.addingredient.fragment.model.IngredientTypeCreateException(errorList));
    }
}","@android.support.annotation.NonNull
public rx.Observable<com.github.st1hy.countthemcalories.database.IngredientTemplate> saveIntoDatabase() {
    return insertOrUpdateIntoDatabase();
}",-2,-2
33717,"public void periodicSync(int minutes) {
    context.getContentResolver();
    android.content.ContentResolver.addPeriodicSync(mAccount, AUTHORITY, Bundle.EMPTY, (minutes * 3600));
}","public void periodicSync(int minutes) {
    periodicSync(mAccount, minutes);
}",-2,-2
31281,"public static org.apache.roller.weblogger.business.WebloggerStaticConfig.AuthMethod getAuthMethod() {
    return org.apache.roller.weblogger.business.WebloggerStaticConfig.AuthMethod.valueOf(org.apache.roller.weblogger.business.WebloggerStaticConfig.getProperty(""authentication.method"", ""DB"").toUpperCase());
}","public static org.apache.roller.weblogger.business.WebloggerStaticConfig.AuthMethod getAuthMethod() {
    return org.apache.roller.weblogger.business.WebloggerStaticConfig.AuthMethod.valueOf(org.apache.roller.weblogger.business.WebloggerStaticConfig.getProperty(""authentication.method"", ""DB""));
}",-2,-2
34557,"@java.lang.Override
public void validate() {
    super.validate();
    if (!(this.worldObj.isRemote))
        micdoodle8.mods.galacticraft.core.tile.TileEntityOxygenSealer.loadedTiles.add(this);
    
}","@java.lang.Override
public void validate() {
    super.validate();
    if (!(this.worldObj.isRemote))
        if (!(micdoodle8.mods.galacticraft.core.tile.TileEntityOxygenSealer.loadedTiles.contains(this)))
            micdoodle8.mods.galacticraft.core.tile.TileEntityOxygenSealer.loadedTiles.add(this);
        
    
}",1,1
26043,"private com.bitdubai.fermat_dap_plugin.layer.identity.asset.issuer.developer.bitdubai.version_1.database.AssetIssuerIdentityDao getAssetIssuerIdentityDao() throws com.bitdubai.fermat_dap_plugin.layer.identity.asset.issuer.developer.bitdubai.version_1.exceptions.CantInitializeAssetIssuerIdentityDatabaseException {
    com.bitdubai.fermat_dap_plugin.layer.identity.asset.issuer.developer.bitdubai.version_1.database.AssetIssuerIdentityDao assetIssuerIdentityDao = new com.bitdubai.fermat_dap_plugin.layer.identity.asset.issuer.developer.bitdubai.version_1.database.AssetIssuerIdentityDao(this.pluginDatabaseSystem, this.pluginFileSystem, this.pluginId);
    return assetIssuerIdentityDao;
}","private com.bitdubai.fermat_dap_plugin.layer.identity.asset.issuer.developer.bitdubai.version_1.database.AssetIssuerIdentityDao getAssetIssuerIdentityDao() throws com.bitdubai.fermat_dap_plugin.layer.identity.asset.issuer.developer.bitdubai.version_1.exceptions.CantInitializeAssetIssuerIdentityDatabaseException {
    return new com.bitdubai.fermat_dap_plugin.layer.identity.asset.issuer.developer.bitdubai.version_1.database.AssetIssuerIdentityDao(this.pluginDatabaseSystem, this.pluginFileSystem, this.pluginId);
}",-2,-2
9455,"public void addLocation(java.lang.String latitude, java.lang.String longitude, java.lang.String c) {
    loc = new edu.ucla.cs144.Item.Location(latitude, longitude, c);
}","public void addLocation(java.lang.String latitude, java.lang.String longitude, java.lang.String c) {
    loc = new edu.ucla.cs144.Item.Location(latitude, longitude, c);
    java.lang.System.out.println(((latitude + longitude) + c));
}",-2,-2
32054,"public java.lang.String getRoomDescription() {
    android.util.Log.i(""teng DROOOfbdfbgr222"", roomDescript);
    if ((roomDescript) == """") {
        return backUpRoomDescription;
    }
    return roomDescript;
}","public java.lang.String getRoomDescription() {
    android.util.Log.i(""teng DROOOfbdfbgr222"", roomDescript);
    if ((roomDescript.equals("""")) || (roomDescript.equals(null))) {
        roomDescript = backUpRoomDescription;
    }
    return roomDescript;
}",1,1
44689,"private boolean signIn(java.lang.String username, java.lang.String password) {
    try {
        return org.apache.wicket.authroles.authentication.AuthenticatedWebSession.get().signIn(username, password);
    } catch (org.sqlproc.engine.SqlProcessorException e) {
        onSignInError();
        return false;
    }
}","private boolean signIn(java.lang.String username, java.lang.String password) {
    return org.apache.wicket.authroles.authentication.AuthenticatedWebSession.get().signIn(username, password);
}",-2,-2
41179,"public edu.petrov.gojavaonline.calculator.BigInteger mod(edu.petrov.gojavaonline.calculator.BigInteger divider) {
    return divideAndRemainder(divider)[1];
}","public edu.petrov.gojavaonline.calculator.BigInteger mod(edu.petrov.gojavaonline.calculator.BigInteger divider) {
    edu.petrov.gojavaonline.calculator.BigInteger[] result = divideAndRemainder(divider);
    return result[1];
}",-2,-2
5382,"public android.location.Location goToNextWaypoint() {
    previous = current;
    current = pointQueue.remove();
    return current;
}","public android.location.Location goToNextWaypoint() {
    if (pointQueue.isEmpty()) {
        current = null;
    }else {
        previous = current;
        current = pointQueue.remove();
    }
    return current;
}",1,2
16017,"public void addCandidate(java.lang.String cand) {
    try {
        ballot.add(cand);
        votes.addCandidate(cand);
    } catch (CandidateExistsException e) {
        java.lang.System.out.printf(""Candidate %s already exists %n"", e.name);
    }
}","public void addCandidate(java.lang.String cand) throws CandidateExistsException {
    ballot.add(cand);
    votes.addCandidate(cand);
}",-2,-2
37532,"public void add(ItemType item) {
    items.add(0, item);
}","public void add(ItemType item) {
    if ((items) == null)
        items = new java.util.ArrayList();
    
    items.add(0, item);
}",1,1
34982,"public void addListOfProducts(java.util.List<com.springapp.model.Product> productList) {
    for (com.springapp.model.Product product : productList) {
        products.add(product);
    }
}","public void addListOfProducts(java.util.List<com.springapp.model.Product> productList) {
    for (int i = 0; i < (productList.size()); i++) {
        products.add(productList.get(i));
    }
}",-2,-2
45570,"public int getItemsPerPage(android.content.Context c) {
    return android.preference.PreferenceManager.getDefaultSharedPreferences(c).getInt(com.sphericalelephant.zeitgeistng.fragment.preference.PreferenceFacade.KEY_ITEMSPERPAGE, com.sphericalelephant.zeitgeistng.fragment.preference.PreferenceFacade.DEFAULT_ITEMSPERPAGE);
}","public int getItemsPerPage(android.content.Context c) {
    return java.lang.Integer.parseInt(android.preference.PreferenceManager.getDefaultSharedPreferences(c).getString(com.sphericalelephant.zeitgeistng.fragment.preference.PreferenceFacade.KEY_ITEMSPERPAGE, com.sphericalelephant.zeitgeistng.fragment.preference.PreferenceFacade.DEFAULT_ITEMSPERPAGE));
}",-2,-2
8111,"public void reportToDataBase(Model.Report report) {
    try {
        nrm.reportToDataBase(report, con);
    } catch (java.sql.SQLException ex) {
        java.lang.System.out.println((""Error in creating a report, No changes in the database"" + ex));
    }
}","public void reportToDataBase(Model.Report report) {
    nrm.reportToDataBase(report, con);
}",-2,-2
22686,"@java.lang.Override
public void onReceive(android.content.Context context, android.content.Intent intent) {
    final java.lang.String action = intent.getAction();
    if ((action.equals(Intent.ACTION_TIME_CHANGED)) || (action.equals(Intent.ACTION_TIMEZONE_CHANGED))) {
        updateDesktopClock();
    }
}","@java.lang.Override
public void onReceive(android.content.Context context, android.content.Intent intent) {
    updateDesktopClock();
}",-2,-2
13206,"public static java.util.Map<java.lang.String, java.util.regex.Pattern> getMapMetricsPattern() {
    if ((fr.cnes.sonarqube.plugins.framac.measures.CyclomaticMetrics.mapMetricsPattern) == null) {
        fr.cnes.sonarqube.plugins.framac.measures.CyclomaticMetrics.initMapMetricsPattern();
    }
    return fr.cnes.sonarqube.plugins.framac.measures.CyclomaticMetrics.mapMetricsPattern;
}","public static java.util.Map<java.lang.String, java.util.regex.Pattern> getMapMetricsPattern() {
    if (((fr.cnes.sonarqube.plugins.framac.measures.CyclomaticMetrics.mapMetricsPattern) == null) || (fr.cnes.sonarqube.plugins.framac.measures.CyclomaticMetrics.mapMetricsPattern.isEmpty())) {
        fr.cnes.sonarqube.plugins.framac.measures.CyclomaticMetrics.initMapMetricsPattern();
    }
    return fr.cnes.sonarqube.plugins.framac.measures.CyclomaticMetrics.mapMetricsPattern;
}",-2,-2
2441,"private static java.lang.String fullUserMessage(@org.jetbrains.annotations.NotNull
java.lang.String userMessage, @org.jetbrains.annotations.NotNull
com.intellij.psi.PsiFile containingFile, @org.jetbrains.annotations.NotNull
com.intellij.psi.PsiElement element) {
    return (userMessage + ""\n"") + (org.elixir_lang.errorreport.Logger.excerpt(containingFile, element));
}","private static java.lang.String fullUserMessage(@org.jetbrains.annotations.NotNull
java.lang.String userMessage, @org.jetbrains.annotations.NotNull
com.intellij.psi.PsiFile containingFile, @org.jetbrains.annotations.NotNull
com.intellij.psi.PsiElement element) {
    return (((userMessage + ""\n"") + (org.elixir_lang.errorreport.Logger.excerpt(containingFile, element))) + ""\n"") + (org.elixir_lang.errorreport.Logger.className(element));
}",-2,-2
14338,"public java.lang.String getCategory() {
    if ((hintCategory) != null) {
        category = hintCategory.getTitle();
    }
    return category;
}","public java.lang.String getCategory() {
    if ((hintCategory) != null) {
        if ((hintCategory.getId()) != 1) {
            category = hintCategory.getTitle();
        }else {
            hintCategory = null;
        }
    }
    return category;
}",1,1
1827,"@java.lang.Override
public boolean isAcceptable(java.lang.String protocol, java.lang.String tlsProtocol, java.lang.String tlsCipher) {
    if ((org.eclipse.jetty.http2.HTTP2Cipher.isBlackListProtocol(tlsProtocol)) && (org.eclipse.jetty.http2.HTTP2Cipher.isBlackListCipher(tlsCipher)))
        return false;
    
    return true;
}","@java.lang.Override
public boolean isAcceptable(java.lang.String protocol, java.lang.String tlsProtocol, java.lang.String tlsCipher) {
    return (!(org.eclipse.jetty.http2.HTTP2Cipher.isBlackListProtocol(tlsProtocol))) || (!(org.eclipse.jetty.http2.HTTP2Cipher.isBlackListCipher(tlsCipher)));
}",-2,-2
24456,"public void selectAllImages() {
    for (vn.mbm.phimp.me.ImageItem imageItem : vn.mbm.phimp.me.newGallery.localImageList) {
        imageItem.isSelected = true;
        deletableList.add(imageItem.path);
    }
    notifyDataSetChanged();
}","public void selectAllImages() {
    for (vn.mbm.phimp.me.ImageItem imageItem : vn.mbm.phimp.me.newGallery.localImageList) {
        if (!(deletableList.contains(imageItem.path))) {
            imageItem.isSelected = true;
            deletableList.add(imageItem.path);
        }
    }
    notifyDataSetChanged();
}",1,1
14157,"private void checkAuthentified() throws org.rapla.storage.RaplaSecurityException {
    if (!(session.isAuthentified(request))) {
        throw new org.rapla.storage.RaplaSecurityException(org.rapla.storage.dbrm.RemoteStorage.USER_WAS_NOT_AUTHENTIFIED);
    }
}","private void checkAuthentified() throws org.rapla.storage.RaplaSecurityException {
    boolean fail = false;
    if ((!(session.isAuthentified(request))) || fail) {
        throw new org.rapla.storage.RaplaSecurityException(org.rapla.storage.dbrm.RemoteStorage.USER_WAS_NOT_AUTHENTIFIED);
    }
}",-2,-2
39107,"@org.springframework.data.jpa.repository.Query(value = ""SELECT p from Position p WHERE p.location in (:location) and p.company.id in (:company)"")
java.util.List<com.models.Position> filterData(@org.springframework.data.repository.query.Param(value = ""location"")
java.util.List<java.lang.String> location, @org.springframework.data.repository.query.Param(value = ""company"")
java.util.List<java.lang.Long> company);","@org.springframework.data.jpa.repository.Query(value = ""SELECT p from Position p WHERE p.location in (:location) and p.company.id in (:company) and (p.title like %:query% or p.company.name like %:query% or p.description like %:query% or p.location like %:query%)"")
java.util.List<com.models.Position> filterData(@org.springframework.data.repository.query.Param(value = ""location"")
java.util.List<java.lang.String> location, @org.springframework.data.repository.query.Param(value = ""company"")
java.util.List<java.lang.Long> company, @org.springframework.data.repository.query.Param(value = ""query"")
java.lang.String query);",-2,-2
19628,"@java.lang.Override
protected byte[] getVelocityRequested() {
    java.lang.String velocityRequested = ""0"";
    byte[] velReq = velocityRequested.getBytes();
    return velReq;
}","@java.lang.Override
protected int getVelocityRequested() {
    int velocityRequested = 0;
    return velocityRequested;
}",-1,-2
16496,"protected net.minecraft.block.Block hcStone(net.minecraft.world.World world, int i, int j, int x, int y, int k) {
    int worldX = i * 16;
    int worldY = k;
    int worldZ = j * 16;
    return net.minecraft.init.Blocks.stone;
}","protected net.minecraft.block.Block hcStone(net.minecraft.world.World world, int i, int j, int x, int y, int k) {
    int worldX = i;
    int worldY = k;
    int worldZ = j;
    return net.minecraft.init.Blocks.stone;
}",-2,-2
5924,"@java.lang.Override
public void remove() {
    if ((previous) == (position))
        throw new java.lang.IllegalStateException();
    
    if ((position) == (first))
        removeFirst();
    else
        previous.next = position.next;
    
    position = previous;
}","@java.lang.Override
public void remove() {
    if (previous.equals(position))
        throw new java.lang.IllegalStateException();
    
    if (position.equals(first))
        removeFirst();
    else
        previous.next = position.next;
    
    position = previous;
}",-2,-2
42052,"public void setAntInclude(java.lang.String antInclude) {
    this.antInclude = antInclude;
    if ((this.antFilter) == null) {
        this.antFilter = new org.apache.camel.component.file.AntPathMatcherGenericFileFilter<T>();
    }
    this.antFilter.setIncludes(antInclude);
}","public void setAntInclude(java.lang.String antInclude) {
    this.antInclude = antInclude;
}",-2,-2
28578,"public net.ballmerlabs.scatterbrain.network.BLE.BLEPacket dequeuePacket() {
    net.ballmerlabs.scatterbrain.network.BLE.BLEPacket result = packetqueue.get(0);
    packetqueue.remove(0);
    return result;
}","public net.ballmerlabs.scatterbrain.network.BLE.BLEPacket dequeuePacket() {
    if ((packetqueue.size()) > 0) {
        net.ballmerlabs.scatterbrain.network.BLE.BLEPacket result = packetqueue.get(0);
        packetqueue.remove(0);
        return result;
    }else
        return null;
    
}",1,1
23853,"public void checkLocal() {
    if ((connection) == 1) {
        local = false;
    }
}","public void checkLocal() {
    if ((connection) == 1) {
        local = false;
    }
    if (((connection) == (-1)) || ((connection) == 0)) {
        local = true;
    }
}",1,1
5318,"public java.sql.ResultSet getAllMovies() {
    java.lang.String sql = ""SELECT * FROM Movies"";
    java.sql.ResultSet resultSet = constumQuery(sql);
    try {
        java.lang.System.out.println(resultSet.getRow());
    } catch (java.sql.SQLException e) {
        e.printStackTrace();
    }
    return resultSet;
}","public java.sql.ResultSet getAllMovies() {
    java.lang.String sql = ""SELECT * FROM Movies"";
    result = constumQuery(sql);
    return result;
}",-2,-2
19597,"private void tfamtCaretUpdate(javax.swing.event.CaretEvent evt) {
    double fnla;
    fnla = java.lang.Double.parseDouble(tfamt.getText());
    tffinal.setText(("""" + fnla));
}","private void tfamtCaretUpdate(javax.swing.event.CaretEvent evt) {
}",-2,-2
28065,"@java.lang.Override
public android.os.IBinder onBind(android.content.Intent intent) {
    android.util.Log.d(com.hinohunomi.bgbeacon.BeaconService.TAG, ""onBind"");
    mActionHandler.sendEmptyMessage(com.hinohunomi.bgbeacon.BeaconService.ActionHandler.ACT_BEACON_DISABLE);
    return mBinder;
}","@java.lang.Override
public android.os.IBinder onBind(android.content.Intent intent) {
    android.util.Log.d(com.hinohunomi.bgbeacon.BeaconService.TAG, ""onBind"");
    if ((mActionHandler) != null) {
        mActionHandler.sendEmptyMessage(com.hinohunomi.bgbeacon.BeaconService.ActionHandler.ACT_BEACON_DISABLE);
    }
    return mBinder;
}",2,1
42120,"private static void parseVersion(java.lang.StringBuffer line) {
    java.lang.System.out.println((""Version: "" + (line.toString())));
}","public long getId() {
    return id;
}",-2,-2
12341,"protected void displayErrorSCNotFound(net.minecraft.command.ICommandSender sender, crowsofwar.gorecore.command.GoreCoreMultiCommand.Subcommand subcommand) {
    sendChat(sender, getSubcommandNotFound1(), null, subcommand.getSubcommandName());
    sendChat(sender, getSubcommandNotFound2(), null, subcommand.getSubcommandName());
}","protected void displayErrorSCNotFound(net.minecraft.command.ICommandSender sender) {
    sendChat(sender, getSubcommandNotFound1(), null, null);
    sendChat(sender, getSubcommandNotFound2(), null, null);
}",-2,-2
30028,"@java.lang.Override
public T call() throws java.lang.Exception {
    return impersonator.doAs(namespaceMeta.getNamespaceId(), new java.util.concurrent.Callable<T>() {
        @java.lang.Override
        public T call() throws java.lang.Exception {
            return callable.call();
        }
    });
}","@java.lang.Override
public T call() throws java.lang.Exception {
    return impersonator.doAs(namespaceMeta.getNamespaceId(), callable);
}",-2,-2
15300,"private double getScoreFromLocation() {
    return (((((line.getStartY()) + ((Histogram.BAR_WIDTH) / 2)) - (Histogram.TOP_BUFFER)) / (Histogram.BAR_WIDTH)) - (Histogram.NUM_TICKS)) * (-1);
}","private double getScoreFromLocation(double y) {
    return 1 + (((((y + ((Histogram.BAR_WIDTH) / 2)) - (Histogram.TOP_BUFFER)) / (Histogram.BAR_WIDTH)) - (Histogram.NUM_TICKS)) * (-1));
}",-1,-1
36039,"@java.lang.Override
public void close() {
    org.jw.basex.async.XqPromise.executor.shutdown();
    try {
        org.jw.basex.async.XqPromise.executor.awaitTermination(1, java.util.concurrent.TimeUnit.SECONDS);
    } catch (java.lang.InterruptedException e) {
        e.printStackTrace();
    }
    org.jw.basex.async.XqPromise.pool.shutdown();
}","@java.lang.Override
public void close() {
    org.jw.basex.async.XqPromise.pool.shutdown();
}",-2,-2
24377,"private void checkForPlaceTokenAnimation() {
    if (tokenPlaceAnimationIsNotRunning()) {
        if (playFieldHandler.isPlayFieldFull()) {
            playFieldHandler.resetTokenList();
            playFieldHandler.resetColumns();
            playFieldHandler.disablePlayFieldIsFull();
        }
        placeToken();
    }
}","private void checkForPlaceTokenAnimation() {
    if ((tokenPlaceAnimationIsNotRunning()) && (!(playFieldHandler.isPlayFieldFull()))) {
        placeToken();
    }
}",-2,-2
23389,"public boolean isSuspended() {
    for (com.hypersocket.realm.PrincipalSuspension s : suspensions) {
        if (s.isActive()) {
            return true;
        }
    }
    return false;
}","public boolean isSuspended() {
    if ((suspensions) != null) {
        for (com.hypersocket.realm.PrincipalSuspension s : suspensions) {
            if (s.isActive()) {
                return true;
            }
        }
    }
    return false;
}",1,1
45721,"private void cancelSelection() {
    if (com.vaadin.testbench.parallel.BrowserUtil.isFirefox(getDesiredCapabilities())) {
        findElement(com.vaadin.testbench.By.className(""v-app"")).click();
    }else {
        sendKeysToInput(Keys.ESCAPE);
    }
}","private void cancelSelection() {
    sendKeysToInput(Keys.ESCAPE);
}",-2,-2
20960,"@java.lang.Override
public void set(csc426.Value value) throws csc426.ValueError {
    if (value instanceof csc426.Value.IntValue) {
        this.value = ((csc426.Value.IntValue) (value));
    }else {
        throw new csc426.ValueError(""Type mismatch: expected an integer"");
    }
}","@java.lang.Override
public void set(csc426.Value value) throws csc426.ValueError {
    this.value = new csc426.Value.IntValue(value.intValue());
}",-2,-2
24094,"public void onSelectTargetRowTreeTable(org.primefaces.event.NodeSelectEvent event) {
    if (this.isImpactedCmqSelected) {
        updateWorkflowButtonStates(this.selectedImpactedCmqList);
    }else
        if (this.isNonImpactedCmqSelected) {
            updateWorkflowButtonStates(this.selectedNotImpactedCmqList);
        }
    
    setExportEnabled(true);
    currentOrTarget = com.dbms.controller.ImpactSearchController.SELECTED_TARGET_LIST;
}","public void onSelectTargetRowTreeTable(org.primefaces.event.NodeSelectEvent event) {
    currentOrTarget = com.dbms.controller.ImpactSearchController.SELECTED_TARGET_LIST;
}",-2,-2
